siteName,siteLatitude,siteLongitude,siteAltitude,siteID,depth,thickness,age,ageOld,ageYoung,ageType,chronologyID,taxonPercent,taxonSum,pollenSum,countedInLevel,totalInLevel,datasetID,datasetType,collectionUnitType,collectionUnitHandle,collectionUnitID,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12
Mountain Lake,37.78826,-122.470765,37.0,10522,195.0,0.6,135.0,160.0,114.0,Calibrated radiocarbon years BP,8600,8.8122605364,23.0,261.0,29,38,16197,pollen,Core,MOUNTAIN,11938,112.200004578,91.8000030518,76.9000015259,34.9000015259,10.8000001907,3.70000004768,0.699999988079,2.0,8.9000005722,46.4000015259,93.5999984741,115.099998474,6.36999988556,7.81999969482,8.22999954224,8.88999938965,9.76999950409,10.7699995041,11.4200000763,11.8400001526,12.3099994659,11.4099998474,9.10999965668,6.8799996376,13.3899993896,15.3199996948,16.5200004578,17.7399997711,18.8400001526,20.3199996948,20.4799995422,20.6599998474,21.8099994659,20.8299999237,17.3400001526,13.8899993896
Mountain Lake,37.78826,-122.470765,37.0,10522,200.0,0.6,153.0,199.0,118.0,Calibrated radiocarbon years BP,8600,5.66037735849,21.0,371.0,25,33,16197,pollen,Core,MOUNTAIN,11938,91.3000030518,81.9000015259,76.9000015259,37.1000022888,11.1999998093,3.5,0.600000023842,1.70000004768,7.7000002861,38.6000022888,74.5999984741,90.4000015259,5.94999980927,7.50999975204,8.09000015259,8.90999984741,9.90999984741,10.9499998093,11.5599994659,11.8400001526,12.1300001144,11.0599994659,8.65999984741,6.39999961853,13.2199993134,15.1399993896,16.2199993134,17.4699993134,18.7999992371,20.6000003815,20.8500003815,20.7899990082,21.5200004578,20.2600002289,16.7899990082,13.5599994659
Mountain Lake,37.78826,-122.470765,37.0,10522,210.0,0.6,191.0,277.0,134.0,Calibrated radiocarbon years BP,8600,9.41475826972,37.0,393.0,26,32,16197,pollen,Core,MOUNTAIN,11938,122.5,110.599998474,89.0,38.0,10.8000001907,3.29999995232,0.5,1.30000007153,5.2000002861,25.7000007629,58.7000007629,97.5999984741,6.26999998093,7.76999998093,8.10999965668,8.73999977112,9.6799993515,10.7600002289,11.3699998856,11.5699996948,11.7599992752,10.7299995422,8.53999996185,6.56999969482,13.7199993134,15.4200000763,16.1399993896,17.1599998474,18.5100002289,20.5100002289,20.9099998474,20.8799991608,21.5399990082,20.3099994659,17.0100002289,14.0199995041
Mountain Lake,37.78826,-122.470765,37.0,10522,220.0,0.6,230.0,335.0,154.0,Calibrated radiocarbon years BP,8600,4.53400503778,18.0,397.0,22,28,16197,pollen,Core,MOUNTAIN,11938,143.699996948,126.200004578,96.5,46.9000015259,17.8999996185,7.30000019073,1.30000007153,2.60000014305,7.40000009537,27.8000011444,57.7000007629,106.300003052,7.42999982834,8.63000011444,8.51999950409,8.75,9.47999954224,10.5699996948,11.3099994659,11.7100000381,12.1399993896,11.4099998474,9.51999950409,7.75999975204,14.529999733,15.7899999619,15.9799995422,16.6199989319,17.8299999237,19.9599990845,20.6599998474,21.0,22.0499992371,21.1499996185,18.0499992371,15.0599994659
Mountain Lake,37.78826,-122.470765,37.0,10522,260.0,0.6,386.0,509.0,270.0,Calibrated radiocarbon years BP,8600,4.17910447761,14.0,335.0,19,26,16197,pollen,Core,MOUNTAIN,11938,101.5,94.3000030518,78.4000015259,37.0,12.1999998093,4.09999990463,0.699999988079,1.5,5.0,21.3000011444,45.4000015259,77.4000015259,5.55999994278,7.21999979019,7.94999980927,8.8499994278,9.84000015259,10.8000001907,11.3400001526,11.5999994278,11.8999996185,10.8099994659,8.34000015259,6.00999975204,12.5799999237,14.4299993515,15.6399993896,17.0499992371,18.4699993134,20.3199996948,20.6999988556,20.859998703,21.8099994659,20.5599994659,16.8299999237,13.2100000381
Mountain Lake,37.78826,-122.470765,37.0,10522,270.0,0.6,425.0,548.0,307.0,Calibrated radiocarbon years BP,8600,8.98203592814,30.0,334.0,18,25,16197,pollen,Core,MOUNTAIN,11938,124.0,103.700004578,75.7000045776,32.6000022888,10.4000005722,3.60000014305,0.600000023842,1.5,5.40000009537,25.0,56.4000015259,98.8000030518,6.32999992371,7.56999969482,7.85999965668,8.61999988556,9.81999969482,11.2599992752,12.2299995422,12.7100000381,13.029999733,11.8999996185,9.40999984741,7.00999975204,13.0799999237,14.7199993134,15.7299995422,17.109998703,18.7199993134,20.8799991608,21.5200004578,21.7999992371,22.7099990845,21.3799991608,17.5799999237,13.8699998856
Mountain Lake,37.78826,-122.470765,37.0,10522,280.0,0.6,464.0,586.0,343.0,Calibrated radiocarbon years BP,8600,10.3448275862,39.0,377.0,21,29,16197,pollen,Core,MOUNTAIN,11938,99.7000045776,87.9000015259,72.8000030518,33.0,10.1999998093,3.29999995232,0.600000023842,1.39999997616,5.59999990463,26.7000007629,56.6000022888,85.7000045776,6.17000007629,7.31999969482,7.30999994278,7.91999959946,9.23999977112,10.9600000381,12.0099992752,12.279999733,12.2299995422,10.9499998093,8.63999938965,6.63999986649,13.2699995041,14.75,15.2999992371,16.3500003815,17.9300003052,20.2899990082,20.9899997711,21.0799999237,21.6899986267,20.3400001526,16.9099998474,13.7599992752
Mountain Lake,37.78826,-122.470765,37.0,10522,290.0,0.6,504.0,617.0,386.0,Calibrated radiocarbon years BP,8600,7.87401574803,30.0,381.0,20,27,16197,pollen,Core,MOUNTAIN,11938,114.099998474,101.300003052,77.5,35.7000007629,12.3000001907,4.40000009537,0.800000011921,1.60000002384,5.2000002861,21.8000011444,47.2999992371,85.3000030518,6.25,7.69999980927,8.06999969482,8.80999946594,9.9299993515,11.2199993134,11.9699993134,12.1899995804,12.3000001907,11.1300001144,8.77999973297,6.65999984741,13.4299993515,15.1700000763,16.1599998474,17.4300003052,18.8799991608,20.8699989319,21.3400001526,21.4899997711,22.3500003815,21.0900001526,17.4799995422,14.0199995041
Mountain Lake,37.78826,-122.470765,37.0,10522,300.0,0.6,542.0,649.0,430.0,Calibrated radiocarbon years BP,8600,5.92783505155,23.0,388.0,25,34,16197,pollen,Core,MOUNTAIN,11938,116.599998474,99.0999984741,77.0,35.2000007629,11.6000003815,4.09999990463,0.699999988079,1.80000007153,6.40000009537,28.3000011444,60.0,96.9000015259,6.19999980927,7.57999992371,7.84999990463,8.55000019073,9.69999980927,11.0699996948,11.8599996567,12.0799999237,12.1199998856,10.9299993515,8.61999988556,6.57999992371,13.279999733,14.9099998474,15.7100000381,16.8099994659,18.1599998474,20.1399993896,20.6299991608,20.8199996948,21.75,20.6000003815,17.1499996185,13.8299999237
Mountain Lake,37.78826,-122.470765,37.0,10522,310.0,0.6,583.0,685.0,475.0,Calibrated radiocarbon years BP,8600,9.06593406593,33.0,364.0,19,25,16197,pollen,Core,MOUNTAIN,11938,123.700004578,102.800003052,77.9000015259,35.7000007629,12.1999998093,4.5,0.800000011921,2.0,7.0,30.5,64.0999984741,103.5,5.67999982834,7.21999979019,7.88999986649,8.80000019073,9.82999992371,10.8599996567,11.5199995041,11.9299993515,12.3599996567,11.3099994659,8.76999950409,6.27999973297,12.7899999619,14.5699996948,15.7199993134,17.0499992371,18.3899993896,20.1700000763,20.5699996948,20.8500003815,21.9599990845,20.8299999237,17.1399993896,13.4799995422
Mountain Lake,37.78826,-122.470765,37.0,10522,320.0,0.6,625.0,751.0,510.0,Calibrated radiocarbon years BP,8600,6.15384615385,24.0,390.0,24,31,16197,pollen,Core,MOUNTAIN,11938,102.900001526,94.0,79.0,37.2999992371,12.1999998093,4.2000002861,0.699999988079,1.60000002384,5.5,24.1000003815,50.7999992371,82.5,5.75,7.1299996376,7.5,8.27999973297,9.4299993515,10.7600002289,11.5799999237,11.9200000763,12.1300001144,10.9799995422,8.53999996185,6.27999973297,13.0099992752,14.6099996567,15.3800001144,16.5,17.9300003052,20.0,20.5399990082,20.7099990845,21.5499992371,20.3400001526,16.859998703,13.5499992371
Mountain Lake,37.78826,-122.470765,37.0,10522,330.0,0.6,667.0,805.0,540.0,Calibrated radiocarbon years BP,8600,8.19672131148,30.0,366.0,21,28,16197,pollen,Core,MOUNTAIN,11938,133.199996948,107.0,77.4000015259,30.7000007629,8.5,2.60000014305,0.5,1.30000007153,5.7000002861,31.2000007629,73.7000045776,117.300003052,5.65999984741,7.0499997139,7.48999977112,8.26000022888,9.31999969482,10.5100002289,11.3000001907,11.7599992752,12.1700000763,11.1399993896,8.6799993515,6.28999996185,12.7699995041,14.5199995041,15.6099996567,16.8999996185,18.2399997711,20.0499992371,20.4699993134,20.7700004578,21.8799991608,20.7700004578,17.109998703,13.4699993134
Mountain Lake,37.78826,-122.470765,37.0,10522,350.0,0.6,753.0,907.0,608.0,Calibrated radiocarbon years BP,8600,23.3933161954,91.0,389.0,22,30,16197,pollen,Core,MOUNTAIN,11938,112.200004578,89.2000045776,63.5,27.3000011444,9.0,3.29999995232,0.600000023842,1.5,5.7000002861,26.2000007629,57.6000022888,95.3000030518,5.96000003815,7.48000001907,8.09000015259,9.03999996185,10.2399997711,11.5099992752,12.2599992752,12.5599994659,12.7399997711,11.5099992752,8.9299993515,6.51999998093,12.7199993134,14.7599992752,16.2600002289,17.8500003815,19.2899990082,21.0,21.2600002289,21.3899993896,22.3400001526,21.0299987793,17.1599998474,13.3699998856
Mountain Lake,37.78826,-122.470765,37.0,10522,360.0,0.6,795.0,955.0,643.0,Calibrated radiocarbon years BP,8600,9.87654320988,40.0,405.0,23,30,16197,pollen,Core,MOUNTAIN,11938,112.200004578,98.8000030518,78.5,36.6000022888,12.4000005722,4.5,0.800000011921,1.80000007153,5.90000009537,25.2000007629,53.2999992371,89.4000015259,6.6299996376,7.83999967575,7.8799996376,8.32999992371,9.26999950409,10.529999733,11.3899993896,11.8299999237,12.1999998093,11.2899999619,9.13999938965,7.11999988556,13.779999733,15.1999998093,15.75,16.6199989319,17.8400001526,19.7999992371,20.3999996185,20.8099994659,22.0,21.0900001526,17.7600002289,14.4399995804
Mountain Lake,37.78826,-122.470765,37.0,10522,370.0,0.6,837.0,999.0,678.0,Calibrated radiocarbon years BP,8600,17.4129353234,70.0,402.0,23,29,16197,pollen,Core,MOUNTAIN,11938,110.300003052,98.3000030518,77.7000045776,36.9000015259,13.0,4.80000019073,0.800000011921,1.80000007153,5.7000002861,23.3000011444,48.9000015259,84.9000015259,5.92000007629,7.34999990463,7.82999992371,8.63999938965,9.71999931335,10.9099998474,11.6799993515,12.0699996948,12.3999996185,11.3199996948,8.85999965668,6.5,13.1799993515,14.8899993896,15.8899993896,17.0599994659,18.3099994659,20.0599994659,20.4699993134,20.7899990082,21.9799995422,20.9699993134,17.4099998474,13.8499994278
Mountain Lake,37.78826,-122.470765,37.0,10522,380.0,0.6,881.0,1043.0,719.0,Calibrated radiocarbon years BP,8600,15.421686747,64.0,415.0,21,28,16197,pollen,Core,MOUNTAIN,11938,134.800003052,117.0,87.3000030518,36.2000007629,10.6999998093,3.40000009537,0.600000023842,1.30000007153,5.0,24.2000007629,57.5,103.599998474,6.28999996185,7.58999967575,7.84999990463,8.46000003815,9.40999984741,10.5699996948,11.3699998856,11.8599996567,12.3199996948,11.4099998474,9.10999965668,6.85999965668,13.1999998093,14.8099994659,15.7899999619,16.9099998474,18.0499992371,19.7099990845,20.1700000763,20.7099990845,22.1999988556,21.359998703,17.7799987793,14.0399999619
Mountain Lake,37.78826,-122.470765,37.0,10522,400.0,0.6,966.0,1128.0,800.0,Calibrated radiocarbon years BP,8600,14.5408163265,57.0,392.0,22,29,16197,pollen,Core,MOUNTAIN,11938,111.900001526,97.3000030518,80.0,37.6000022888,12.5,4.5,0.800000011921,1.89999997616,6.80000019073,30.0,62.1000022888,95.4000015259,5.86999988556,7.19000005722,7.48000001907,8.19999980927,9.3499994278,10.7100000381,11.5799999237,11.9600000381,12.1999998093,11.0799999237,8.6799993515,6.42999982834,12.9600000381,14.5399999619,15.2599992752,16.3799991608,17.8899993896,20.0799999237,20.6800003052,20.8099994659,21.5499992371,20.2600002289,16.7700004578,13.4899997711
Mountain Lake,37.78826,-122.470765,37.0,10522,410.0,0.6,1009.0,1164.0,844.0,Calibrated radiocarbon years BP,8600,19.3548387097,78.0,403.0,21,30,16197,pollen,Core,MOUNTAIN,11938,115.0,98.0999984741,75.8000030518,34.2000007629,11.1999998093,4.0,0.699999988079,1.70000004768,6.0,26.6000003815,57.2999992371,94.5,5.71000003815,6.7999997139,6.96999979019,7.58999967575,8.64999961853,9.98999977112,11.0399999619,11.779999733,12.4499998093,11.5699996948,9.11999988556,6.57999992371,12.6399993896,13.9899997711,14.6799993515,15.75,17.1199989319,19.1899986267,19.9599990845,20.6000003815,21.9899997711,21.0299987793,17.3999996185,13.6300001144
Mountain Lake,37.78826,-122.470765,37.0,10522,420.0,0.6,1052.0,1202.0,884.0,Calibrated radiocarbon years BP,8600,19.0255220418,82.0,431.0,24,33,16197,pollen,Core,MOUNTAIN,11938,123.300003052,102.200004578,82.0,37.1000022888,12.0,4.30000019073,0.800000011921,2.10000014305,8.10000038147,38.4000015259,79.8000030518,113.700004578,6.0499997139,7.53999996185,8.01000022888,8.67000007629,9.47999954224,10.3699998856,10.9600000381,11.3800001144,11.8999996185,11.0500001907,8.76999950409,6.53999996185,13.1499996185,14.9899997711,15.9899997711,17.0900001526,18.2199993134,19.8099994659,20.0399990082,20.1800003052,21.2399997711,20.2399997711,16.8699989319,13.5799999237
Mountain Lake,37.78826,-122.470765,37.0,10522,430.0,0.6,1093.0,1235.0,928.0,Calibrated radiocarbon years BP,8600,5.86854460094,25.0,426.0,25,32,16197,pollen,Core,MOUNTAIN,11938,125.800003052,111.099998474,85.9000015259,38.5,12.5,4.30000019073,0.699999988079,1.60000002384,5.59999990463,24.8000011444,55.0,97.0,6.59999990463,7.90999984741,8.03999996185,8.43999958038,9.15999984741,10.1099996567,10.779999733,11.25,11.8099994659,11.0799999237,9.03999996185,7.02999973297,13.529999733,15.0699996948,15.779999733,16.7199993134,17.8500003815,19.6299991608,20.1199989319,20.5299987793,21.8099994659,20.9499988556,17.5799999237,14.1899995804
Mountain Lake,37.78826,-122.470765,37.0,10522,450.0,0.6,1177.0,1302.0,1023.0,Calibrated radiocarbon years BP,8600,10.4557640751,39.0,373.0,25,32,16197,pollen,Core,MOUNTAIN,11938,118.700004578,98.0999984741,72.0999984741,31.7000007629,10.4000005722,3.79999995232,0.699999988079,1.60000002384,5.80000019073,26.2000007629,57.6000022888,97.4000015259,6.05999994278,7.3799996376,7.77999973297,8.51999950409,9.51999950409,10.6799993515,11.5099992752,12.0900001526,12.6599998474,11.7299995422,9.26999950409,6.77999973297,13.1599998474,14.9200000763,16.0299987793,17.25,18.4400005341,20.0699996948,20.4200000763,20.7700004578,22.0599994659,21.0900001526,17.5,13.8599996567
Mountain Lake,37.78826,-122.470765,37.0,10522,460.0,0.6,1220.0,1332.0,1075.0,Calibrated radiocarbon years BP,8600,11.3372093023,39.0,344.0,27,33,16197,pollen,Core,MOUNTAIN,11938,128.0,116.700004578,86.4000015259,37.7000007629,12.1999998093,4.2000002861,0.699999988079,1.39999997616,4.30000019073,18.2000007629,42.7000007629,87.3000030518,5.61999988556,7.01999998093,7.5499997139,8.3499994278,9.30000019073,10.3499994278,11.0999994278,11.6899995804,12.3299999237,11.4299993515,8.92000007629,6.34999990463,12.6700000763,14.1700000763,15.1499996185,16.4200000763,17.7899990082,19.7299995422,20.4099998474,21.0699996948,22.5399990082,21.5599994659,17.75,13.7399997711
Mountain Lake,37.78826,-122.470765,37.0,10522,470.0,0.6,1262.0,1387.0,1109.0,Calibrated radiocarbon years BP,8600,8.60759493671,34.0,395.0,26,34,16197,pollen,Core,MOUNTAIN,11938,115.400001526,116.700004578,104.300003052,48.0,14.1999998093,4.2000002861,0.699999988079,1.39999997616,4.90000009537,21.8000011444,48.2000007629,83.9000015259,5.77999973297,7.23999977112,7.59999990463,8.27999973297,9.30000019073,10.4699993134,11.1499996185,11.3999996185,11.5999994278,10.5199995041,8.23999977112,6.15999984741,12.9200000763,14.3099994659,14.7599992752,15.7699995041,17.4200000763,19.9099998474,20.7099990845,20.8299999237,21.4300003052,20.0599994659,16.609998703,13.4600000381
Mountain Lake,37.78826,-122.470765,37.0,10522,490.0,0.6,1342.0,1494.0,1180.0,Calibrated radiocarbon years BP,8600,11.8131868132,43.0,364.0,25,32,16197,pollen,Core,MOUNTAIN,11938,102.700004578,92.2000045776,79.9000015259,38.1000022888,12.1999998093,4.09999990463,0.699999988079,1.80000007153,6.7000002861,30.6000003815,61.9000015259,89.5999984741,6.08999967575,7.53999996185,7.89999961853,8.59000015259,9.61999988556,10.8099994659,11.5099992752,11.7399997711,11.9099998474,10.8199996948,8.52999973297,6.46999979019,12.8699998856,14.6700000763,15.6199998856,16.8099994659,18.1900005341,20.109998703,20.4699993134,20.4599990845,21.1800003052,19.9099998474,16.4599990845,13.25
Mountain Lake,37.78826,-122.470765,37.0,10522,510.0,0.6,1422.0,1590.0,1247.0,Calibrated radiocarbon years BP,8600,9.58904109589,35.0,365.0,21,28,16197,pollen,Core,MOUNTAIN,11938,151.300003052,118.5,79.7000045776,32.7000007629,10.4000005722,3.70000004768,0.699999988079,1.60000002384,6.09999990463,29.3000011444,68.5999984741,123.0,5.48999977112,6.83999967575,7.31999969482,8.09000015259,9.05999946594,10.1499996185,10.9499998093,11.5599994659,12.2100000381,11.3000001907,8.80000019073,6.23999977112,12.2100000381,13.8199996948,14.9699993134,16.3999996185,17.8899993896,19.8699989319,20.5200004578,21.0799999237,22.3999996185,21.2600002289,17.3299999237,13.2599992752
Mountain Lake,37.78826,-122.470765,37.0,10522,530.0,0.6,1501.0,1682.0,1318.0,Calibrated radiocarbon years BP,8600,6.88622754491,23.0,334.0,26,35,16197,pollen,Core,MOUNTAIN,11938,94.3000030518,83.8000030518,72.2000045776,29.5,7.5,2.10000014305,0.40000000596,1.0,4.40000009537,25.6000003815,59.6000022888,84.9000015259,5.82999992371,7.1299996376,7.53999996185,8.36999988556,9.55000019073,10.9200000763,11.8400001526,12.3499994278,12.7299995422,11.6199998856,9.05999946594,6.55999994278,13.0499992371,14.7599992752,15.779999733,17.0399990082,18.4099998474,20.2999992371,20.7700004578,21.0399990082,22.1000003815,20.9499988556,17.3099994659,13.7299995422
Mountain Lake,37.78826,-122.470765,37.0,10522,550.0,0.6,1582.0,1772.0,1398.0,Calibrated radiocarbon years BP,8600,14.9295774648,53.0,355.0,27,35,16197,pollen,Core,MOUNTAIN,11938,125.5,117.599998474,104.900001526,44.5,11.4000005722,3.10000014305,0.5,1.30000007153,5.90000009537,32.4000015259,73.9000015259,108.599998474,7.11999988556,8.4299993515,8.44999980927,8.73999977112,9.38000011444,10.3000001907,10.9200000763,11.3099994659,11.8199996948,11.1300001144,9.22999954224,7.42999982834,14.0099992752,15.4699993134,16.0399990082,16.9099998474,18.1199989319,20.0399990082,20.609998703,20.9699993134,22.1199989319,21.1899986267,17.8899993896,14.6300001144
Mountain Lake,37.78826,-122.470765,37.0,10522,560.0,0.6,1623.0,1814.0,1438.0,Calibrated radiocarbon years BP,8600,8.65921787709,31.0,358.0,22,29,16197,pollen,Core,MOUNTAIN,11938,138.100006104,108.599998474,73.8000030518,30.3999996185,9.60000038147,3.40000009537,0.600000023842,1.5,5.80000019073,27.7000007629,64.2000045776,113.200004578,6.3799996376,7.6299996376,7.73000001907,8.22999954224,9.19999980927,10.4600000381,11.2899999619,11.6899995804,12.0199995041,11.0799999237,8.89999961853,6.85999965668,13.1499996185,14.7699995041,15.6700000763,16.8500003815,18.2099990845,20.1399993896,20.6800003052,21.0200004578,22.1299991608,21.0299987793,17.4400005341,13.8699998856
Mountain Lake,37.78826,-122.470765,37.0,10522,570.0,0.6,1662.0,1851.0,1479.0,Calibrated radiocarbon years BP,8600,9.34065934066,34.0,364.0,24,32,16197,pollen,Core,MOUNTAIN,11938,129.300003052,121.0,93.3000030518,45.1000022888,16.8999996185,6.59999990463,1.10000002384,2.0,5.40000009537,19.5,42.0,85.8000030518,5.86999988556,7.44999980927,7.92999982834,8.77999973297,10.0199995041,11.3699998856,12.0399999619,12.0399999619,11.8400001526,10.4699993134,8.0999994278,6.10999965668,13.0699996948,14.6599998474,15.3499994278,16.5499992371,18.2899990082,20.7399997711,21.4200000763,21.3500003815,21.7299995422,20.1800003052,16.6399993896,13.5
Mountain Lake,37.78826,-122.470765,37.0,10522,580.0,0.6,1703.0,1892.0,1522.0,Calibrated radiocarbon years BP,8600,5.99455040872,22.0,367.0,23,29,16197,pollen,Core,MOUNTAIN,11938,127.800003052,99.8000030518,71.3000030518,35.2000007629,14.6000003815,6.7000002861,1.39999997616,3.10000014305,9.30000019073,34.7000007629,66.8000030518,108.700004578,6.46000003815,7.82999992371,8.10999965668,8.71000003815,9.64999961853,10.7699995041,11.4899997711,11.8599996567,12.2199993134,11.2699995041,9.02999973297,6.90999984741,13.25,14.9600000381,15.9099998474,17.0299987793,18.25,20.0,20.3799991608,20.6299991608,21.7399997711,20.7199993134,17.25,13.8299999237
Mountain Lake,37.78826,-122.470765,37.0,10522,590.0,0.6,1743.0,1934.0,1565.0,Calibrated radiocarbon years BP,8600,6.57142857143,23.0,350.0,21,28,16197,pollen,Core,MOUNTAIN,11938,124.300003052,105.5,80.5,36.7000007629,12.4000005722,4.59999990463,0.800000011921,1.89999997616,6.5,28.0,59.9000015259,100.800003052,6.06999969482,7.44000005722,7.76999998093,8.40999984741,9.35999965668,10.4899997711,11.2299995422,11.6499996185,12.0599994659,11.0999994278,8.80000019073,6.58999967575,12.9699993134,14.6499996185,15.5999994278,16.7899990082,18.1299991608,20.0100002289,20.4799995422,20.75,21.8099994659,20.6999988556,17.1299991608,13.6199998856
Mountain Lake,37.78826,-122.470765,37.0,10522,595.0,0.6,1763.0,1956.0,1589.0,Calibrated radiocarbon years BP,8600,4.3956043956,16.0,364.0,25,32,16197,pollen,Core,MOUNTAIN,11938,106.5,105.5,101.200004578,48.6000022888,14.4000005722,4.2000002861,0.699999988079,1.60000002384,6.0,28.2000007629,58.7000007629,87.5,6.39999961853,7.65999984741,7.77999973297,8.22999954224,9.09000015259,10.2100000381,10.9799995422,11.4499998093,11.9200000763,11.0900001526,8.96000003815,6.88999986649,13.75,15.0799999237,15.4499998093,16.2399997711,17.5399990082,19.6700000763,20.3699989319,20.7199993134,21.7600002289,20.7700004578,17.5200004578,14.3599996567
Fish Lake,41.26396,-123.68312,541.0,13488,10.0,1.0,-32.0,-28.0,-36.0,Calibrated radiocarbon years BP,11761,0.260416666667,1.0,384.0,20,26,20316,pollen,Core,FISHLKCA,15112,212.600006104,183.600006104,157.100006104,86.2000045776,43.2000007629,17.0,5.5,6.09999990463,20.8999996185,76.7000045776,178.900009155,216.0,0.34999999404,1.38999998569,2.47000002861,4.21000003815,6.98999977112,9.27999973297,10.9699993134,10.5500001907,8.98999977112,6.26999998093,3.31999993324,0.939999997616,8.86999988556,11.0500001907,12.75,15.1499996185,18.3699989319,20.9899997711,23.6299991608,23.4300003052,21.6299991608,17.5,12.3099994659,9.25
Fish Lake,41.26396,-123.68312,541.0,13488,24.0,1.0,30.0,36.0,23.0,Calibrated radiocarbon years BP,11761,0.3003003003,1.0,333.0,20,26,20316,pollen,Core,FISHLKCA,15112,293.0,216.600006104,147.0,82.8000030518,55.2000007629,31.2000007629,11.4000005722,11.1000003815,28.6000003815,83.5,191.400009155,279.200012207,0.979999959469,1.74000000954,2.14999985695,3.34999990463,5.94999980927,8.3499994278,10.1199998856,9.61999988556,7.94000005722,5.40000009537,3.0,1.28999996185,8.73999977112,10.7100000381,11.9699993134,13.9299993515,16.8799991608,19.4099998474,22.0599994659,21.9200000763,20.2700004578,16.4300003052,11.6599998474,8.98999977112
Fish Lake,41.26396,-123.68312,541.0,13488,240.0,1.0,1688.0,1762.0,1616.0,Calibrated radiocarbon years BP,11761,0.265957446809,1.0,376.0,21,29,20316,pollen,Core,FISHLKCA,15112,363.600006104,272.600006104,180.100006104,99.2000045776,65.4000015259,36.2999992371,12.8000001907,11.9000005722,29.3000011444,84.9000015259,203.400009155,324.300018311,1.27999997139,1.74000000954,1.68999993801,2.53999996185,5.02999973297,7.5499997139,9.48999977112,9.13000011444,7.56999969482,5.21999979019,3.08999991417,1.61000001431,8.92000007629,10.3099994659,10.8199996948,12.3800001144,15.4699993134,18.5499992371,21.7099990845,21.8400001526,20.2199993134,16.4599990845,11.8699998856,9.35999965668
